Filename,Predictions
all_classes\img_100938.jpg,c4
all_classes\img_100940.jpg,c3
all_classes\img_100941.jpg,c2
all_classes\img_100942.jpg,c2
all_classes\img_100943.jpg,c1
all_classes\img_100944.jpg,c8
all_classes\img_100945.jpg,c2
all_classes\img_100946.jpg,c3
all_classes\img_100947.jpg,c1
all_classes\img_100948.jpg,c4
all_classes\img_100949.jpg,c2
all_classes\img_10095.jpg,c7
all_classes\img_100950.jpg,c5
all_classes\img_100951.jpg,c4
all_classes\img_100952.jpg,c0
all_classes\img_100953.jpg,c2
all_classes\img_100954.jpg,c7
all_classes\img_100955.jpg,c4
all_classes\img_100956.jpg,c6
all_classes\img_100957.jpg,c6
all_classes\img_100958.jpg,c0
all_classes\img_100959.jpg,c6
all_classes\img_100960.jpg,c4
all_classes\img_100962.jpg,c5
all_classes\img_100963.jpg,c4
all_classes\img_100964.jpg,c1
all_classes\img_100965.jpg,c0
all_classes\img_100966.jpg,c1
all_classes\img_100967.jpg,c8
all_classes\img_100968.jpg,c0
all_classes\img_100969.jpg,c6
all_classes\img_10097.jpg,c5
all_classes\img_100970.jpg,c0
all_classes\img_100971.jpg,c6
all_classes\img_100972.jpg,c4
all_classes\img_100973.jpg,c5
all_classes\img_100974.jpg,c2
all_classes\img_100975.jpg,c0
all_classes\img_100977.jpg,c4
all_classes\img_100978.jpg,c1
all_classes\img_10098.jpg,c0
all_classes\img_100980.jpg,c1
all_classes\img_100981.jpg,c6
all_classes\img_100982.jpg,c8
all_classes\img_100983.jpg,c0
all_classes\img_100984.jpg,c2
all_classes\img_100985.jpg,c1
all_classes\img_100986.jpg,c2
all_classes\img_100987.jpg,c8
all_classes\img_100988.jpg,c5
all_classes\img_100989.jpg,c1
all_classes\img_10099.jpg,c8
all_classes\img_100990.jpg,c2
all_classes\img_100991.jpg,c5
all_classes\img_100992.jpg,c5
all_classes\img_100994.jpg,c4
all_classes\img_100996.jpg,c5
all_classes\img_100997.jpg,c2
all_classes\img_100998.jpg,c8
all_classes\img_100999.jpg,c8
all_classes\img_101.jpg,c0
all_classes\img_10100.jpg,c3
all_classes\img_101000.jpg,c2
all_classes\img_101001.jpg,c0
all_classes\img_101002.jpg,c3
all_classes\img_101003.jpg,c3
all_classes\img_101004.jpg,c4
all_classes\img_101005.jpg,c1
all_classes\img_101006.jpg,c1
all_classes\img_101007.jpg,c7
all_classes\img_101008.jpg,c5
all_classes\img_101009.jpg,c4
all_classes\img_10101.jpg,c6
all_classes\img_101010.jpg,c5
all_classes\img_101012.jpg,c5
all_classes\img_101013.jpg,c2
all_classes\img_101017.jpg,c5
all_classes\img_101019.jpg,c0
all_classes\img_101020.jpg,c1
all_classes\img_101022.jpg,c7
all_classes\img_101024.jpg,c2
all_classes\img_101025.jpg,c0
all_classes\img_101026.jpg,c6
all_classes\img_101027.jpg,c4
all_classes\img_101028.jpg,c6
all_classes\img_101031.jpg,c5
all_classes\img_101036.jpg,c5
all_classes\img_101037.jpg,c5
all_classes\img_101039.jpg,c3
all_classes\img_10104.jpg,c8
all_classes\img_101040.jpg,c8
all_classes\img_101041.jpg,c8
all_classes\img_101042.jpg,c0
all_classes\img_101043.jpg,c8
all_classes\img_101044.jpg,c3
all_classes\img_101045.jpg,c4
all_classes\img_101046.jpg,c2
all_classes\img_101048.jpg,c5
all_classes\img_101049.jpg,c7
all_classes\img_10105.jpg,c3
all_classes\img_101050.jpg,c2
all_classes\img_101052.jpg,c0
all_classes\img_101053.jpg,c8
all_classes\img_101054.jpg,c9
all_classes\img_101055.jpg,c7
all_classes\img_101056.jpg,c2
all_classes\img_101057.jpg,c6
all_classes\img_101058.jpg,c6
all_classes\img_10106.jpg,c4
all_classes\img_101060.jpg,c2
all_classes\img_101061.jpg,c2
all_classes\img_101062.jpg,c2
all_classes\img_101064.jpg,c2
all_classes\img_101067.jpg,c1
all_classes\img_101069.jpg,c8
all_classes\img_10107.jpg,c2
all_classes\img_101070.jpg,c4
all_classes\img_101071.jpg,c5
all_classes\img_101072.jpg,c7
all_classes\img_101073.jpg,c2
all_classes\img_101074.jpg,c8
all_classes\img_101076.jpg,c7
all_classes\img_101080.jpg,c0
all_classes\img_101081.jpg,c2
all_classes\img_101082.jpg,c8
all_classes\img_101083.jpg,c1
all_classes\img_101084.jpg,c4
all_classes\img_101085.jpg,c6
all_classes\img_101089.jpg,c8
all_classes\img_10109.jpg,c7
all_classes\img_101090.jpg,c3
all_classes\img_101092.jpg,c2
all_classes\img_101094.jpg,c4
all_classes\img_101095.jpg,c9
all_classes\img_101098.jpg,c5
all_classes\img_101099.jpg,c4
all_classes\img_1011.jpg,c4
all_classes\img_10110.jpg,c5
all_classes\img_101100.jpg,c1
all_classes\img_101101.jpg,c8
all_classes\img_101103.jpg,c8
all_classes\img_101104.jpg,c0
all_classes\img_101105.jpg,c1
all_classes\img_101106.jpg,c8
all_classes\img_101108.jpg,c0
all_classes\img_101109.jpg,c2
all_classes\img_10111.jpg,c2
all_classes\img_101111.jpg,c1
all_classes\img_101112.jpg,c3
all_classes\img_101114.jpg,c2
all_classes\img_101115.jpg,c0
all_classes\img_101116.jpg,c3
all_classes\img_101117.jpg,c4
all_classes\img_101119.jpg,c7
all_classes\img_10112.jpg,c6
all_classes\img_101120.jpg,c4
all_classes\img_101121.jpg,c2
all_classes\img_101124.jpg,c8
all_classes\img_101125.jpg,c0
all_classes\img_101126.jpg,c7
all_classes\img_101127.jpg,c5
all_classes\img_101128.jpg,c3
all_classes\img_101129.jpg,c0
all_classes\img_10113.jpg,c4
all_classes\img_101131.jpg,c1
all_classes\img_101132.jpg,c1
all_classes\img_101133.jpg,c6
all_classes\img_101135.jpg,c1
all_classes\img_101137.jpg,c4
all_classes\img_101138.jpg,c2
all_classes\img_101139.jpg,c5
all_classes\img_10114.jpg,c4
all_classes\img_101140.jpg,c3
all_classes\img_101141.jpg,c4
all_classes\img_101142.jpg,c1
all_classes\img_101143.jpg,c5
all_classes\img_101145.jpg,c3
all_classes\img_101146.jpg,c4
all_classes\img_101147.jpg,c8
all_classes\img_101148.jpg,c4
all_classes\img_101149.jpg,c1
all_classes\img_10115.jpg,c0
all_classes\img_101150.jpg,c8
all_classes\img_101151.jpg,c4
all_classes\img_101152.jpg,c8
all_classes\img_101153.jpg,c4
all_classes\img_101154.jpg,c4
all_classes\img_101155.jpg,c0
all_classes\img_101156.jpg,c0
all_classes\img_101157.jpg,c7
all_classes\img_101158.jpg,c1
all_classes\img_101160.jpg,c0
all_classes\img_101161.jpg,c5
all_classes\img_101162.jpg,c5
all_classes\img_101164.jpg,c4
all_classes\img_101165.jpg,c2
all_classes\img_101166.jpg,c6
all_classes\img_101167.jpg,c4
all_classes\img_101168.jpg,c3
all_classes\img_101169.jpg,c8
all_classes\img_101170.jpg,c0
all_classes\img_101171.jpg,c5
all_classes\img_101172.jpg,c2
all_classes\img_101173.jpg,c6
all_classes\img_101174.jpg,c5
all_classes\img_101176.jpg,c1
all_classes\img_101178.jpg,c4
all_classes\img_101179.jpg,c8
all_classes\img_10118.jpg,c1
all_classes\img_101181.jpg,c3
all_classes\img_101182.jpg,c2
all_classes\img_101183.jpg,c4
all_classes\img_101184.jpg,c5
all_classes\img_101185.jpg,c5
all_classes\img_101186.jpg,c0
all_classes\img_101188.jpg,c7
all_classes\img_101189.jpg,c0
all_classes\img_101190.jpg,c4
all_classes\img_101191.jpg,c3
all_classes\img_101192.jpg,c1
all_classes\img_101193.jpg,c4
all_classes\img_101198.jpg,c7
all_classes\img_101199.jpg,c4
all_classes\img_10120.jpg,c2
all_classes\img_101202.jpg,c4
all_classes\img_101203.jpg,c0
all_classes\img_101204.jpg,c5
all_classes\img_101205.jpg,c6
all_classes\img_101206.jpg,c3
all_classes\img_101207.jpg,c3
all_classes\img_10121.jpg,c4
all_classes\img_101210.jpg,c0
all_classes\img_101211.jpg,c6
all_classes\img_101212.jpg,c0
all_classes\img_101213.jpg,c6
all_classes\img_101214.jpg,c8
all_classes\img_101217.jpg,c4
all_classes\img_101218.jpg,c6
all_classes\img_101219.jpg,c3
all_classes\img_10122.jpg,c3
all_classes\img_101220.jpg,c0
all_classes\img_101222.jpg,c4
all_classes\img_101224.jpg,c8
all_classes\img_101225.jpg,c0
all_classes\img_101226.jpg,c8
all_classes\img_101227.jpg,c2
all_classes\img_101228.jpg,c8
all_classes\img_10123.jpg,c9
all_classes\img_101230.jpg,c8
all_classes\img_101231.jpg,c1
all_classes\img_101232.jpg,c1
all_classes\img_101234.jpg,c5
all_classes\img_101236.jpg,c5
all_classes\img_101237.jpg,c2
all_classes\img_101238.jpg,c4
all_classes\img_101239.jpg,c3
all_classes\img_10124.jpg,c1
all_classes\img_101241.jpg,c8
all_classes\img_101242.jpg,c0
all_classes\img_101243.jpg,c9
all_classes\img_101244.jpg,c4
all_classes\img_101245.jpg,c5
all_classes\img_101246.jpg,c7
all_classes\img_101247.jpg,c7
all_classes\img_101248.jpg,c3
all_classes\img_101249.jpg,c4
all_classes\img_101250.jpg,c0
all_classes\img_101251.jpg,c3
all_classes\img_101253.jpg,c2
all_classes\img_101254.jpg,c4
all_classes\img_101255.jpg,c5
all_classes\img_101256.jpg,c0
all_classes\img_101257.jpg,c7
all_classes\img_101259.jpg,c7
all_classes\img_10126.jpg,c5
all_classes\img_101260.jpg,c5
all_classes\img_101261.jpg,c8
all_classes\img_101262.jpg,c1
all_classes\img_101263.jpg,c8
all_classes\img_101265.jpg,c5
all_classes\img_101266.jpg,c4
all_classes\img_101268.jpg,c6
all_classes\img_101269.jpg,c0
all_classes\img_10127.jpg,c2
all_classes\img_101270.jpg,c5
all_classes\img_101271.jpg,c0
all_classes\img_101272.jpg,c8
all_classes\img_101274.jpg,c5
all_classes\img_101275.jpg,c0
all_classes\img_101276.jpg,c0
all_classes\img_101277.jpg,c5
all_classes\img_101278.jpg,c5
all_classes\img_101279.jpg,c0
all_classes\img_10128.jpg,c5
all_classes\img_101280.jpg,c0
all_classes\img_101281.jpg,c8
all_classes\img_101282.jpg,c8
all_classes\img_101283.jpg,c7
all_classes\img_101284.jpg,c8
all_classes\img_101285.jpg,c2
all_classes\img_101287.jpg,c2
all_classes\img_101288.jpg,c2
all_classes\img_101289.jpg,c8
all_classes\img_10129.jpg,c7
all_classes\img_101291.jpg,c3
all_classes\img_101292.jpg,c0
all_classes\img_101294.jpg,c9
all_classes\img_101296.jpg,c0
all_classes\img_101297.jpg,c4
all_classes\img_101299.jpg,c5
all_classes\img_1013.jpg,c1
all_classes\img_10130.jpg,c7
all_classes\img_101300.jpg,c8
all_classes\img_101301.jpg,c8
all_classes\img_101302.jpg,c3
all_classes\img_101303.jpg,c7
all_classes\img_101305.jpg,c1
all_classes\img_101306.jpg,c4
all_classes\img_101307.jpg,c1
all_classes\img_101308.jpg,c4
all_classes\img_101309.jpg,c7
all_classes\img_10131.jpg,c3
all_classes\img_101311.jpg,c4
all_classes\img_101313.jpg,c6
all_classes\img_101314.jpg,c8
all_classes\img_101315.jpg,c5
all_classes\img_101316.jpg,c0
all_classes\img_101317.jpg,c3
all_classes\img_101318.jpg,c3
all_classes\img_10132.jpg,c2
all_classes\img_101322.jpg,c5
all_classes\img_101323.jpg,c1
all_classes\img_101324.jpg,c5
all_classes\img_101326.jpg,c4
all_classes\img_101327.jpg,c5
all_classes\img_101328.jpg,c0
all_classes\img_101329.jpg,c4
all_classes\img_101330.jpg,c5
all_classes\img_101331.jpg,c4
all_classes\img_101332.jpg,c6
all_classes\img_101333.jpg,c0
all_classes\img_101334.jpg,c7
all_classes\img_101335.jpg,c9
all_classes\img_101336.jpg,c0
all_classes\img_101337.jpg,c4
all_classes\img_101338.jpg,c4
all_classes\img_101339.jpg,c0
all_classes\img_101340.jpg,c7
all_classes\img_101342.jpg,c7
all_classes\img_101343.jpg,c5
all_classes\img_101344.jpg,c0
all_classes\img_101345.jpg,c0
all_classes\img_101346.jpg,c7
all_classes\img_101347.jpg,c4
all_classes\img_101348.jpg,c3
all_classes\img_10135.jpg,c0
all_classes\img_101350.jpg,c0
all_classes\img_101351.jpg,c6
all_classes\img_101352.jpg,c3
all_classes\img_101353.jpg,c6
all_classes\img_101354.jpg,c3
all_classes\img_101355.jpg,c7
all_classes\img_101356.jpg,c9
all_classes\img_101358.jpg,c3
all_classes\img_101359.jpg,c0
all_classes\img_10136.jpg,c6
all_classes\img_101360.jpg,c9
all_classes\img_101361.jpg,c4
all_classes\img_101362.jpg,c1
all_classes\img_101363.jpg,c3
all_classes\img_101365.jpg,c0
all_classes\img_101368.jpg,c1
all_classes\img_101369.jpg,c0
all_classes\img_10137.jpg,c0
all_classes\img_101371.jpg,c1
all_classes\img_101372.jpg,c1
all_classes\img_101374.jpg,c4
all_classes\img_101375.jpg,c5
all_classes\img_101376.jpg,c8
all_classes\img_101377.jpg,c4
all_classes\img_101379.jpg,c0
all_classes\img_10138.jpg,c4
all_classes\img_101380.jpg,c6
all_classes\img_101381.jpg,c3
all_classes\img_101382.jpg,c3
all_classes\img_101384.jpg,c0
all_classes\img_101385.jpg,c2
all_classes\img_101387.jpg,c7
all_classes\img_101388.jpg,c6
all_classes\img_101389.jpg,c1
all_classes\img_10139.jpg,c1
all_classes\img_101390.jpg,c4
all_classes\img_101391.jpg,c4
all_classes\img_101393.jpg,c0
all_classes\img_101395.jpg,c8
all_classes\img_101396.jpg,c4
all_classes\img_101397.jpg,c3
all_classes\img_101398.jpg,c1
all_classes\img_101399.jpg,c2
all_classes\img_1014.jpg,c0
all_classes\img_10140.jpg,c5
all_classes\img_101400.jpg,c3
all_classes\img_101401.jpg,c4
all_classes\img_101402.jpg,c0
all_classes\img_101403.jpg,c4
all_classes\img_101404.jpg,c3
all_classes\img_101405.jpg,c7
all_classes\img_101406.jpg,c5
all_classes\img_101407.jpg,c3
all_classes\img_101408.jpg,c3
all_classes\img_101409.jpg,c8
all_classes\img_101411.jpg,c4
all_classes\img_101412.jpg,c1
all_classes\img_101413.jpg,c5
all_classes\img_101415.jpg,c0
all_classes\img_101416.jpg,c6
all_classes\img_101418.jpg,c1
all_classes\img_10142.jpg,c4
all_classes\img_101420.jpg,c1
all_classes\img_101421.jpg,c0
all_classes\img_101422.jpg,c0
all_classes\img_101423.jpg,c4
all_classes\img_101426.jpg,c0
all_classes\img_101427.jpg,c1
all_classes\img_101428.jpg,c1
all_classes\img_101429.jpg,c1
all_classes\img_10143.jpg,c3
all_classes\img_101430.jpg,c5
all_classes\img_101431.jpg,c0
all_classes\img_101432.jpg,c4
all_classes\img_101435.jpg,c9
all_classes\img_101436.jpg,c8
all_classes\img_101438.jpg,c8
all_classes\img_101439.jpg,c6
all_classes\img_10144.jpg,c4
all_classes\img_101440.jpg,c4
all_classes\img_101441.jpg,c8
all_classes\img_101442.jpg,c9
all_classes\img_101444.jpg,c8
all_classes\img_101445.jpg,c4
all_classes\img_101446.jpg,c1
all_classes\img_101447.jpg,c4
all_classes\img_101448.jpg,c8
all_classes\img_10145.jpg,c9
all_classes\img_101450.jpg,c5
all_classes\img_101451.jpg,c5
all_classes\img_101452.jpg,c3
all_classes\img_101453.jpg,c6
all_classes\img_101454.jpg,c4
all_classes\img_101455.jpg,c7
all_classes\img_101457.jpg,c2
all_classes\img_101458.jpg,c4
all_classes\img_101459.jpg,c7
all_classes\img_101460.jpg,c5
all_classes\img_101461.jpg,c4
all_classes\img_101462.jpg,c6
all_classes\img_101463.jpg,c5
all_classes\img_101464.jpg,c8
all_classes\img_101465.jpg,c2
all_classes\img_101466.jpg,c5
all_classes\img_101467.jpg,c5
all_classes\img_101468.jpg,c3
all_classes\img_101469.jpg,c0
all_classes\img_101472.jpg,c5
all_classes\img_101473.jpg,c8
all_classes\img_101474.jpg,c7
all_classes\img_101475.jpg,c0
all_classes\img_101478.jpg,c9
all_classes\img_10148.jpg,c4
all_classes\img_101480.jpg,c0
all_classes\img_101481.jpg,c9
all_classes\img_101482.jpg,c8
all_classes\img_101483.jpg,c2
all_classes\img_101484.jpg,c6
all_classes\img_101485.jpg,c2
all_classes\img_101487.jpg,c9
all_classes\img_101488.jpg,c4
all_classes\img_101489.jpg,c0
all_classes\img_10149.jpg,c0
all_classes\img_101490.jpg,c3
all_classes\img_101491.jpg,c0
all_classes\img_101492.jpg,c6
all_classes\img_101493.jpg,c0
all_classes\img_101494.jpg,c2
all_classes\img_101495.jpg,c3
all_classes\img_101496.jpg,c3
all_classes\img_101497.jpg,c1
all_classes\img_1015.jpg,c5
all_classes\img_10150.jpg,c6
all_classes\img_101500.jpg,c6
all_classes\img_101502.jpg,c6
all_classes\img_101506.jpg,c4
all_classes\img_101508.jpg,c1
all_classes\img_101509.jpg,c0
all_classes\img_10151.jpg,c9
all_classes\img_101510.jpg,c0
all_classes\img_101511.jpg,c5
all_classes\img_101512.jpg,c4
all_classes\img_101514.jpg,c5
all_classes\img_101515.jpg,c8
all_classes\img_101516.jpg,c0
all_classes\img_101517.jpg,c7
all_classes\img_101518.jpg,c5
all_classes\img_101519.jpg,c4
all_classes\img_10152.jpg,c8
all_classes\img_101521.jpg,c3
all_classes\img_101523.jpg,c3
all_classes\img_101524.jpg,c9
all_classes\img_101525.jpg,c7
all_classes\img_101527.jpg,c1
all_classes\img_101529.jpg,c3
all_classes\img_10153.jpg,c4
all_classes\img_101530.jpg,c0
all_classes\img_101531.jpg,c8
all_classes\img_101532.jpg,c9
all_classes\img_101533.jpg,c5
all_classes\img_101534.jpg,c0
all_classes\img_101535.jpg,c8
all_classes\img_101536.jpg,c5
all_classes\img_101537.jpg,c8
all_classes\img_101538.jpg,c8
all_classes\img_101539.jpg,c2
all_classes\img_101540.jpg,c5
all_classes\img_101541.jpg,c4
all_classes\img_101543.jpg,c5
all_classes\img_101545.jpg,c5
all_classes\img_101546.jpg,c2
all_classes\img_101547.jpg,c1
all_classes\img_101548.jpg,c0
all_classes\img_101549.jpg,c0
all_classes\img_10155.jpg,c0
all_classes\img_101550.jpg,c4
all_classes\img_101552.jpg,c1
all_classes\img_101553.jpg,c0
all_classes\img_101554.jpg,c7
all_classes\img_101556.jpg,c6
all_classes\img_101557.jpg,c9
all_classes\img_101558.jpg,c5
all_classes\img_101559.jpg,c1
all_classes\img_101562.jpg,c4
all_classes\img_101563.jpg,c3
all_classes\img_101564.jpg,c1
all_classes\img_101565.jpg,c0
all_classes\img_101566.jpg,c7
all_classes\img_101567.jpg,c3
all_classes\img_101568.jpg,c8
all_classes\img_101569.jpg,c3
all_classes\img_10157.jpg,c5
all_classes\img_101570.jpg,c4
all_classes\img_101571.jpg,c3
all_classes\img_101572.jpg,c6
all_classes\img_101573.jpg,c0
all_classes\img_101574.jpg,c6
all_classes\img_101576.jpg,c6
all_classes\img_101577.jpg,c7
all_classes\img_10158.jpg,c3
all_classes\img_101580.jpg,c4
all_classes\img_101581.jpg,c0
all_classes\img_101583.jpg,c1
all_classes\img_101584.jpg,c9
all_classes\img_101585.jpg,c1
all_classes\img_101586.jpg,c1
all_classes\img_101589.jpg,c8
all_classes\img_10159.jpg,c3
all_classes\img_101590.jpg,c0
all_classes\img_101591.jpg,c5
all_classes\img_101592.jpg,c3
all_classes\img_101594.jpg,c8
all_classes\img_101595.jpg,c4
all_classes\img_101596.jpg,c6
all_classes\img_101597.jpg,c5
all_classes\img_101598.jpg,c4
all_classes\img_101599.jpg,c0
all_classes\img_10160.jpg,c5
all_classes\img_101600.jpg,c9
all_classes\img_101601.jpg,c5
all_classes\img_101602.jpg,c5
all_classes\img_101603.jpg,c3
all_classes\img_101604.jpg,c7
all_classes\img_101605.jpg,c5
all_classes\img_101606.jpg,c8
all_classes\img_10161.jpg,c3
all_classes\img_101612.jpg,c9
all_classes\img_101614.jpg,c0
all_classes\img_101615.jpg,c1
all_classes\img_101616.jpg,c1
all_classes\img_101617.jpg,c3
all_classes\img_101618.jpg,c5
all_classes\img_101619.jpg,c5
all_classes\img_10162.jpg,c0
all_classes\img_101621.jpg,c0
all_classes\img_101622.jpg,c4
all_classes\img_101623.jpg,c7
all_classes\img_101624.jpg,c0
all_classes\img_101626.jpg,c7
all_classes\img_101627.jpg,c5
all_classes\img_101629.jpg,c4
all_classes\img_10163.jpg,c5
all_classes\img_101630.jpg,c5
all_classes\img_101633.jpg,c5
all_classes\img_101634.jpg,c8
all_classes\img_101635.jpg,c3
all_classes\img_101636.jpg,c8
all_classes\img_101637.jpg,c2
all_classes\img_101638.jpg,c1
all_classes\img_101639.jpg,c6
all_classes\img_101640.jpg,c0
all_classes\img_101641.jpg,c0
all_classes\img_101642.jpg,c4
all_classes\img_101643.jpg,c3
all_classes\img_101644.jpg,c3
all_classes\img_101645.jpg,c7
all_classes\img_101646.jpg,c8
all_classes\img_101647.jpg,c6
all_classes\img_101648.jpg,c8
all_classes\img_10165.jpg,c7
all_classes\img_101650.jpg,c8
all_classes\img_101651.jpg,c5
all_classes\img_101652.jpg,c8
all_classes\img_101654.jpg,c0
all_classes\img_101655.jpg,c8
all_classes\img_101656.jpg,c8
all_classes\img_101658.jpg,c5
all_classes\img_10166.jpg,c5
all_classes\img_101660.jpg,c6
all_classes\img_101661.jpg,c1
all_classes\img_101662.jpg,c0
all_classes\img_101663.jpg,c3
all_classes\img_101664.jpg,c0
all_classes\img_101665.jpg,c5
all_classes\img_101666.jpg,c8
all_classes\img_101667.jpg,c9
all_classes\img_101670.jpg,c8
all_classes\img_101671.jpg,c2
all_classes\img_101672.jpg,c8
